rank,token_id,count,frequency,cumulative_freq
104,949,831,0.17619071850193366,47.04546611031955
105,1250,830,0.17597869597666055,47.22144480629621
106,1437,830,0.17597869597666055,47.39742350227287
107,1452,829,0.17576667345138747,47.57319017572426
108,1708,822,0.17428251577447587,47.747472691498736
109,249,821,0.1740704932492028,47.92154318474794
110,1533,812,0.17216229052174503,48.09370547526969
111,1573,811,0.17195026799647195,48.26565574326616
112,1649,808,0.17131420042065268,48.43696994368681
113,1796,807,0.1711021778953796,48.60807212158219
114,1627,804,0.17046611031956035,48.77853823190175
115,1777,801,0.1698300427437411,48.94836827464549
116,1431,796,0.16876993011737568,49.11713820476287
117,92,795,0.16855790759210257,49.28569611235497
118,1781,794,0.16834588506682951,49.4540419974218
119,175,788,0.167073749915191,49.62111574733699
120,1712,786,0.16664970486464484,49.78776545220163
121,1398,777,0.16474150213718705,49.95250695433882
122,1497,774,0.1641054345613678,50.116612388900194
123,1791,772,0.16368138951082162,50.280293778411014
124,1824,769,0.16304532193500237,50.443339100346016
125,1819,768,0.1628332994097293,50.60617239975574
126,736,762,0.16156116425809078,50.76773356401383
127,1544,755,0.16007700658117918,50.92781057059501
128,1662,749,0.15880487142954067,51.086615442024545
129,1651,748,0.15859284890426759,51.245208290928815
130,775,746,0.15816880385372142,51.403377094782535
131,1801,745,0.15795678132844834,51.561333876110986
132,1415,744,0.15774475880317523,51.71907863491416
133,1814,744,0.15774475880317523,51.87682339371734
134,1340,742,0.15732071375262907,52.03414410746997
135,1724,737,0.15626060112626364,52.19040470859623
136,1778,733,0.1554125110251713,52.3458172196214
137,1468,731,0.15498846597462515,52.50080568559603
138,1022,715,0.1515961055702558,52.652401791166284
139,156,714,0.1513840830449827,52.803785874211265
140,1485,712,0.15096003799443652,52.9547459122057
141,1587,710,0.15053599294389036,53.105281905149596
142,1828,702,0.14883981274170568,53.2541217178913
143,753,702,0.14883981274170568,53.40296153063301
144,1759,694,0.14714363253952098,53.550105163172525
145,1766,690,0.14629554243842866,53.696400705610955
146,1728,689,0.14608351991315557,53.84248422552411
147,1616,684,0.14502340728679014,53.9875076328109
148,1735,681,0.1443873397109709,54.13189497252188
149,1451,679,0.1439632946604247,54.2758582671823
150,63,679,0.1439632946604247,54.419821561842724
151,1513,676,0.14332722708460546,54.56314878892733
152,500,675,0.14311520455933238,54.70626399348666
153,1004,672,0.14247913698351314,54.84874313047017
154,1580,672,0.14247913698351314,54.99122226745368
155,945,670,0.14205509193296695,55.133277359386646
156,1807,669,0.14184306940769387,55.27512042879434
157,348,667,0.1414190243571477,55.416539453151486
158,1372,663,0.14057093425605538,55.55711038740754
159,1568,663,0.14057093425605538,55.697681321663595
160,1637,662,0.14035891173078227,55.83804023339437
161,1717,661,0.1401468892055092,55.978187122599884
162,890,660,0.1399348666802361,56.11812198928012
163,368,660,0.1399348666802361,56.258056855960355
164,1606,658,0.13951082162968995,56.39756767759005
165,1713,655,0.13887475405387067,56.53644243164392
166,1394,652,0.13823868647805143,56.674681118121974
167,41,651,0.13802666395277835,56.81270778207475
168,1354,651,0.13802666395277835,56.95073444602753
169,1407,646,0.13696655132641292,57.08770099735394
170,1401,646,0.13696655132641292,57.22466754868035
171,1487,646,0.13696655132641292,57.36163410000676
172,1617,644,0.13654250627586673,57.49817660628263
173,1620,642,0.13611846122532056,57.63429506750795
174,1830,642,0.13611846122532056,57.77041352873327
175,1416,641,0.13590643870004748,57.90631996743332
176,29,637,0.13505834859895516,58.04137831603227
177,1832,635,0.134634303548409,58.17601261958068
178,1626,634,0.1344222810231359,58.310434900603816
179,1644,634,0.1344222810231359,58.44485718162695
180,508,633,0.13421025849786283,58.57906744012482
181,1015,632,0.13399823597258972,58.71306567609741
182,1280,629,0.13336216839677045,58.84642784449418
183,184,628,0.1331501458714974,58.97957799036568
184,1326,626,0.1327261008209512,59.11230409118663
185,1663,620,0.13145396566931272,59.243758056855945
186,1389,618,0.13102992061876656,59.37478797747471
187,1498,615,0.1303938530429473,59.50518183051766
188,1554,612,0.12975778546712802,59.634939615984784
189,1366,611,0.12954576294185494,59.764485378926636
190,143,610,0.12933374041658185,59.89381911934322
