token_id,count,acc
1441,15,0.2
1442,7,0.2857142857142857
1443,6,0.0
1444,20,0.25
1445,15,0.06666666666666667
1446,13,0.15384615384615385
1447,24,0.125
1448,3,0.3333333333333333
1449,30,0.3
1450,10,0.2
1451,26,0.2692307692307692
1452,21,0.19047619047619047
1453,3,0.0
1454,5,0.0
1455,3,0.0
1456,5,0.0
1457,21,0.19047619047619047
1458,2,0.0
1459,19,0.10526315789473684
1460,21,0.3333333333333333
1461,13,0.15384615384615385
1462,15,0.0
1463,16,0.1875
1464,5,0.2
1465,4,0.0
1466,21,0.19047619047619047
1467,9,0.2222222222222222
1468,28,0.32142857142857145
1469,21,0.19047619047619047
1470,28,0.10714285714285714
1471,9,0.2222222222222222
1472,20,0.05
1473,26,0.23076923076923078
1474,20,0.1
1475,5,0.2
1476,12,0.16666666666666666
1477,18,0.05555555555555555
1478,2,0.5
1479,13,0.3076923076923077
1480,16,0.1875
1481,2,0.0
1482,25,0.28
1483,17,0.11764705882352941
1484,12,0.16666666666666666
1485,31,0.1935483870967742
1486,7,0.0
1487,11,0.36363636363636365
1488,17,0.23529411764705882
